1.000000000000000000e+00,1.377596186152510449e-01,1.745759378358148484e-01,1.055586513357622824e-01,1.171635349403177123e-01,2.170850546202623965e-01,1.028490318423148364e-01,8.173250066128429081e-02,1.147843163940233391e-01,1.659264660092966137e-01,4.659755714531500503e-01,1.011173033056708970e-01,1.046691284078042489e-01,2.592557386774551054e-01,1.747615051332060687e-01,2.034614836365020996e-01,9.993699467823875804e-02,1.743597390705334260e-01,8.469044373865061703e-02,1.722132648743153749e-01,1.352744219134741910e-01,1.780720074497017802e-01,1.911719670663822035e-01,2.506313362391864863e-01,8.679690780507302861e-02,8.782477862336901531e-02,2.199064068752230316e-01,1.172996342269096159e-01,5.650719972832566468e-02,2.301049620955649688e-01,1.806748385656178346e-01,1.122428946873717109e-01,5.310400046720478023e-02,5.911524324124491775e-02,1.594178965778569601e-01,1.265860763572202174e-01,6.910294645160085236e-02,5.827305039370840600e-02,9.059148377416054165e-02,6.780632861507075726e-02,2.177458045190277247e-01,1.611943725691804274e-01,1.082751331226736030e-01,2.027224872869566041e-01,1.533086496941133137e-01,1.119776668007117781e-01,1.063926869488596300e-01,2.483029407415416057e-01,8.844238983559633838e-02,6.304167042955026445e-02,5.675426076854123841e-02,5.620001084560441451e-02,1.872751803350805322e-01,3.187266824404899057e-01,1.355312392751811812e-01,9.824832209980396969e-02,2.050295254659693645e-01,1.986914626267861639e-01,7.265635878175820406e-02,2.258098160110958985e-01,6.947921594310398075e-02,3.989512456200356438e-01,1.699259351160398723e-01,7.794014364635352965e-02,1.691547430154515808e-01,5.420036352266442009e-02,2.210886441597869068e-01,2.049169625038423648e-01,1.204004240795913117e-01,1.179760616535747986e-01,1.649181610674774756e-01,1.334362124482550427e-01,1.705498421748380955e-01,8.711539179384827913e-02,8.765094180193769291e-02,1.986724785052435271e-01,8.951335716904777751e-02,1.028077018134262999e-01,1.905786127816348208e-01,1.033645785209045265e-01,6.197562711615921260e-02,1.446418415277312963e-01,3.456623008349992560e-02
1.377596186152510449e-01,1.000000000000000222e+00,5.236962645655877102e-01,2.799921554495923837e-01,4.757473782746168833e-01,2.280032591777399753e-01,2.262380568344504461e-01,2.326217327011028957e-01,3.572775781205412282e-01,1.531127604186179880e-01,5.331115765557609132e-01,1.887456650525116408e-01,2.540199504493906857e-01,3.251463544958364538e-01,5.984681688547170975e-01,4.123921679675564556e-01,3.948546791043859860e-01,6.018944409880658819e-01,1.503092676567576724e-01,6.855769630856096697e-01,2.939602099164823623e-01,3.648104745748482203e-01,2.766007780731984389e-01,3.490451559068276643e-01,2.423049400717929569e-01,1.144873074457106454e-01,1.302572220528110947e-01,4.722687604404949280e-01,2.382036665106289086e-01,3.326177625941274529e-01,3.513962378626574456e-01,7.354514654522255057e-01,2.860447936790021517e-01,3.037625434368287358e-01,4.226678668059576927e-01,3.488060018957617747e-01,3.569304753314661571e-01,6.734470077329486326e-01,1.338359736394387767e-01,1.421516390969855270e-01,1.926154880989097984e-01,3.242884628786630863e-01,4.060382984585102495e-01,5.443285500067218674e-01,5.855344168318584730e-01,5.624899281594623046e-01,3.305934376578034128e-01,3.914778266289828390e-01,6.502400622354571613e-01,1.811609450614889427e-01,3.496104735199512259e-01,3.224451493417105907e-01,2.631267143934781227e-01,5.936583238342467705e-01,1.853176701106665214e-01,3.035613631436302473e-01,4.079447740711786285e-01,2.518424395544004990e-01,4.284214648762823541e-01,1.592650136047308318e-01,1.652057385938971723e-01,3.717157189128048600e-01,3.125991437449877619e-01,4.158918268192259848e-01,3.875652618706933450e-01,3.348142074321188155e-01,5.321780703248497613e-01,5.032236439157844465e-01,3.633659793949859385e-01,3.336013251600620233e-01,5.017877190674202570e-01,4.564229967582948411e-01,3.823755437749474795e-01,1.586700266051782326e-01,4.483575393799215658e-01,6.062816289080056320e-01,4.199897973617223723e-01,2.040628190925627417e-01,4.938674250655968878e-01,7.159973038953919566e-01,7.126987011177093878e-01,3.396249983241239612e-01,3.548979330263097309e-01
1.745759378358148484e-01,5.236962645655877102e-01,1.000000000000000000e+00,2.266516892295718233e-01,3.603029464287750838e-01,2.115055511659383047e-01,1.738002070850734881e-01,2.772594729334336705e-01,3.530476379126326614e-01,1.337798339197152353e-01,4.147803079214935074e-01,1.713764240287140306e-01,2.602634145143221667e-01,3.120551756896374762e-01,4.217608982324194677e-01,3.679965982386795842e-01,3.339684731553236863e-01,3.980135182339731292e-01,1.606744310253979124e-01,5.206407101239324264e-01,2.159460830375134754e-01,3.918586870822186596e-01,3.733288275750335505e-01,3.921267258084825680e-01,2.789027561595884275e-01,1.374207212679763312e-01,1.954803780654110756e-01,3.219007048635540991e-01,2.428230199151801827e-01,3.432630399181987313e-01,3.370843051502181997e-01,3.959988947505233559e-01,1.488643608689864117e-01,2.020543800336192519e-01,3.692017297274818866e-01,3.075171147991633269e-01,2.319582361679080051e-01,3.308505683053277746e-01,1.103206338549071880e-01,1.503925112872082082e-01,1.576682660808169101e-01,3.389861114156267341e-01,3.313299185167065120e-01,5.261519706745934055e-01,4.692515985739185158e-01,3.398494499926027479e-01,3.395581155833806153e-01,6.531010528284434402e-01,3.552657450520370630e-01,1.582369050399163035e-01,3.195708784887548171e-01,2.035216029890259681e-01,2.378326973198760519e-01,4.886549518051006014e-01,2.096693664923832690e-01,2.895029537357267646e-01,4.391286306871083900e-01,2.730730075629688725e-01,2.785501318330689813e-01,1.538213663341476689e-01,1.297422629077858158e-01,3.235056943763012782e-01,2.923242089475015515e-01,3.464900734052733244e-01,2.982376130306396700e-01,1.836786038312801517e-01,4.214009953366562033e-01,7.078506500559956782e-01,2.745028220496982252e-01,3.566277579969267530e-01,4.322401270187989919e-01,3.288248940853684132e-01,3.188355739809023981e-01,1.185353143676015492e-01,3.552696128956474575e-01,4.336545957889765268e-01,2.722125942719504366e-01,5.789424157570614016e-01,5.235049821334208930e-01,3.992800915553498808e-01,3.700647205542543783e-01,2.917649307003321590e-01,1.657169911248368988e-01
1.055586513357622824e-01,2.799921554495923837e-01,2.266516892295718233e-01,9.999999999999996669e-01,3.005879313394351771e-01,2.242634142050136115e-01,2.132664148393652592e-01,3.309673878550936088e-01,6.081481253476122006e-01,1.111802972411561202e-01,3.421058156030958863e-01,1.154578144839460002e-01,3.852554434862447419e-01,3.387524134976132029e-01,4.858652861961500480e-01,2.624654890043213173e-01,3.213380831897990619e-01,3.500945560561947723e-01,7.405838069036316251e-02,3.375884578464232733e-01,1.566712596423399106e-01,3.325682032211867423e-01,4.905328152682523202e-01,3.347360148422686699e-01,6.335090647224423943e-01,1.868498697265913722e-01,2.468440942590750253e-01,2.169420746009835810e-01,2.211020398692103428e-01,3.159658945480989245e-01,2.673657737664947298e-01,3.863098440433673231e-01,9.696630247013859893e-02,7.399580213087977310e-01,3.592007962150391420e-01,3.542467287856685965e-01,1.841972647892047565e-01,2.057980575403294266e-01,1.344285441884000287e-01,1.428863996843238449e-01,1.123118780890762086e-01,6.381355478318651020e-01,5.035673901840963529e-01,3.405983336505827852e-01,4.527471282407846132e-01,3.458614124210026564e-01,3.882979099416971613e-01,3.395717202793342437e-01,2.705940102092700972e-01,1.194800654642051846e-01,2.596622690251513266e-01,5.076430067506449983e-01,1.115112898014121723e-01,3.325432516853333853e-01,2.211822583255581565e-01,4.051101123716451813e-01,4.710242207659749436e-01,2.872771339109743138e-01,2.501185141489350450e-01,1.239884856890774711e-01,1.489044643300274084e-01,2.171820667391451409e-01,5.042829819085893339e-01,3.101593128814214007e-01,3.867868835972303465e-01,1.413353367956098616e-01,2.531395137629617875e-01,3.556662305618444320e-01,3.864859507059472121e-01,2.167018210032975456e-01,3.756530767912638624e-01,4.078034891988023269e-01,4.194447559378673973e-01,9.793065955509511200e-02,3.873179618164204752e-01,3.829432912730465488e-01,3.079808379099487903e-01,2.070253301741768470e-01,4.015076574421834743e-01,2.946751188479898587e-01,2.424150600106938502e-01,3.281729547400845104e-01,5.561430092144642456e-01
1.171635349403177123e-01,4.757473782746168833e-01,3.603029464287750838e-01,3.005879313394351771e-01,1.000000000000000222e+00,8.515272390126048252e-02,2.091119440262341200e-01,4.568321144993645055e-01,7.095374881332400241e-01,1.854439621690514572e-01,7.559169142584867274e-01,3.820457193867645707e-01,2.700162132133676063e-01,3.964273326653394713e-01,5.100381651571010977e-01,7.760085669261045371e-01,7.450113297735537765e-01,7.758646138606422049e-01,9.788251634235727028e-02,7.069016405887781351e-01,2.211676346891834344e-01,7.875550073101470483e-01,2.428872896332272546e-01,5.472205786228111490e-01,4.158874159976396756e-01,2.938322466243573627e-01,2.582372587921193952e-01,5.476171338681222744e-01,2.217855822185287040e-01,3.294140366210447368e-01,5.864811742597356714e-01,7.433584990984785090e-01,1.993675486465263935e-01,3.615475381746020012e-01,6.018403790437432122e-01,4.978257921680604992e-01,3.254156263598340648e-01,6.012222710801120584e-01,1.197240231364898461e-01,1.066318498753900668e-01,3.189504024168498542e-01,3.561123508156575634e-01,5.204628809844287218e-01,3.680548537109253893e-01,2.895703631078878071e-01,4.693011286437088203e-01,4.331730856772963989e-01,2.698754341158309256e-01,6.565434383631844062e-01,1.892746767983360945e-01,6.119142908477881448e-01,4.967439955217100023e-01,8.020329665132039376e-02,5.040299891981407931e-01,2.691959673974214096e-01,2.883212446421288822e-01,4.218113333155106282e-01,4.242353778111115914e-01,5.856579542819495554e-01,1.267212163088288768e-01,1.585135833522237636e-01,2.967996267897412555e-01,2.808128940377840888e-01,8.887475437721613636e-01,4.039591822446281788e-01,3.118087570811712839e-01,1.875857321927938692e-01,3.722805483622139699e-01,3.726670401343555872e-01,8.180172259402596069e-01,6.142417245570049866e-01,4.935439030963362783e-01,3.396393150351638135e-01,9.007296753921105459e-02,4.905933735884125402e-01,4.322125768763805942e-01,3.349818571964719438e-01,3.778486957236116828e-01,3.944142903330834504e-01,7.950695460316987706e-01,5.371349715458439977e-01,3.329698400987686768e-01,2.330729239343352632e-01
2.170850546202623965e-01,2.280032591777399753e-01,2.115055511659383047e-01,2.242634142050136115e-01,8.515272390126048252e-02,9.999999999999992228e-01,1.191657713712223343e-01,1.354303883133979036e-01,1.235501150946173021e-01,8.066887775662472393e-01,1.670322355433083439e-01,5.780632356702633534e-02,3.749286208304057344e-01,2.100292560077565429e-01,2.010791285788630089e-01,2.481823821571464417e-01,1.597426729983773275e-01,1.153491753335959130e-01,7.130230412435308029e-02,2.107461639613729398e-01,3.070588504117239270e-01,1.534667357661352038e-01,3.352526683018826614e-01,2.424464130568953213e-01,1.027287241450839245e-01,1.636635987755740984e-01,4.749599860186053402e-01,9.677901086855848767e-02,1.312757298580588539e-01,5.063013640968357931e-01,1.994347094371478613e-01,1.080698176161767193e-01,6.284492279477328636e-02,2.219801794993446487e-01,2.612615436721285045e-01,1.459840275085187711e-01,8.787027285123023834e-02,5.402753441267416773e-02,5.442065267530588057e-02,1.380567262022186492e-01,1.145416294248849526e-01,2.284182334114552848e-01,2.355186765401460769e-01,4.299495602216938384e-01,4.342397093222679638e-01,1.222479883813484686e-01,2.524668840416689486e-01,2.700076450880566359e-01,6.561197185135858589e-02,8.317949388749833195e-02,9.415455283380481932e-02,1.308196140631072146e-01,3.342180119010410011e-01,4.445635915834497132e-01,2.014146175700302355e-01,2.541469551045038577e-01,3.267200917021418349e-01,2.000661886994421212e-01,8.915470479609129140e-02,1.376594996627591438e-01,6.004090527800431953e-02,1.577922249300300617e-01,1.657296313435464019e-01,9.094705959987629817e-02,2.264032856059072785e-01,5.840508254012590633e-02,4.603809526595999957e-01,2.682293906035841946e-01,1.124665567077141604e-01,1.105095519873986187e-01,1.122264146522677364e-01,2.295674162859416556e-01,1.799210814608550313e-01,2.036582095811656501e-01,2.420942298845492613e-01,2.316090399023347790e-01,1.900218056263530408e-01,9.055112494853742588e-02,2.088210615719387209e-01,9.754139873163955587e-02,8.154200298969553617e-02,1.940806687898831984e-01,1.873307602794405946e-01
1.028490318423148364e-01,2.262380568344504461e-01,1.738002070850734881e-01,2.132664148393652592e-01,2.091119440262341200e-01,1.191657713712223343e-01,1.000000000000000000e+00,1.323309600227230431e-01,2.269798316545516004e-01,7.619151932940637639e-02,2.325372849241734430e-01,9.001335091737390492e-02,1.538786010139819582e-01,2.466025427462208153e-01,2.671275017483105696e-01,2.591758602156795099e-01,2.220520325310696985e-01,3.133308779184523218e-01,9.764749308950779194e-02,2.690184676305129030e-01,1.382733501811886090e-01,4.260537097989109956e-01,2.067210285361842093e-01,5.959579208047172116e-01,1.458305138486067909e-01,9.343730741408015628e-02,1.290084263480484883e-01,3.473476299146800450e-01,1.178540290730353268e-01,2.141086844036420300e-01,7.025389547915634747e-01,2.474425200953337678e-01,9.352021338221279401e-02,2.028880546504915061e-01,2.837518630924445451e-01,2.333991700422039794e-01,1.441056808427390035e-01,1.819919699007061520e-01,9.245219725249317899e-02,8.754299082485021699e-02,1.100268176684149335e-01,2.388867058053381620e-01,2.660602432692695252e-01,2.229809395622015245e-01,2.350829798646378588e-01,2.671755244923047501e-01,1.699911240520627642e-01,2.418041179608547420e-01,2.098849413695225152e-01,1.025919727264489323e-01,1.539152449833716962e-01,1.949054139060262536e-01,1.893755244631911139e-01,2.674512790880225199e-01,1.708240409939962567e-01,1.837760035827101512e-01,2.368108120528621130e-01,2.030075958689049609e-01,1.602226934167803041e-01,1.316868341094993844e-01,1.076337043325042847e-01,1.928858525827547854e-01,2.293930387937498094e-01,1.828529592595295461e-01,2.227491102832221681e-01,1.185884699823022553e-01,1.715647432790636251e-01,2.413808473497006946e-01,1.713191952079053948e-01,1.612525633135368508e-01,2.212741255569205812e-01,6.037822473780204424e-01,2.662315274309687840e-01,7.552926426343423150e-02,2.328498179398009182e-01,2.972941190275781853e-01,2.152735840148781166e-01,1.543938533886458908e-01,3.021503048754344833e-01,2.367321234027633392e-01,1.904706892028449894e-01,2.288681812109409908e-01,1.557188285269434924e-01
8.173250066128429081e-02,2.326217327011028957e-01,2.772594729334336705e-01,3.309673878550936088e-01,4.568321144993645055e-01,1.354303883133979036e-01,1.323309600227230431e-01,1.000000000000000000e+00,4.085706253518486264e-01,1.224327298696595290e-01,4.141866769752834410e-01,1.808352851431869190e-01,3.593940471039129281e-01,3.050274697107278610e-01,3.526062234819787311e-01,4.074604139289615956e-01,4.359482308041061627e-01,3.922098866268766137e-01,5.725261737912464011e-02,3.779443408051411657e-01,1.430501701239881851e-01,3.844678937558574372e-01,3.749584024048979725e-01,4.847740066884146937e-01,4.971377684779065831e-01,2.169495467527260413e-01,2.071605080893889061e-01,2.666320682084785676e-01,3.051492261906050274e-01,2.776090501187697401e-01,3.421431605235422113e-01,3.400974818232307961e-01,9.783447960978432223e-02,4.300128825138604394e-01,3.809652732545220633e-01,3.722995055595213487e-01,1.750372899588336362e-01,3.420217378791776675e-01,8.374353329817457725e-02,9.811989597140363673e-02,1.349951098465676791e-01,3.742533788807619888e-01,4.808029111190387228e-01,2.695796899778961642e-01,3.676273154568712176e-01,2.898190235677300386e-01,5.969964308304089862e-01,3.367592444774185068e-01,3.042452797427441791e-01,1.069666536803448725e-01,4.357471311777773026e-01,5.313887462164730291e-01,6.125945496652295680e-02,2.801187237984926748e-01,2.026438396985685841e-01,4.587786960158703464e-01,4.942627243085370714e-01,2.836603712778968389e-01,5.436789702723914264e-01,9.457678999476566706e-02,9.933739556679302418e-02,2.047916976501720498e-01,4.584554596806795779e-01,4.522752108571854168e-01,3.392219635596109284e-01,1.687459430353156764e-01,2.163868859770614050e-01,2.859219132896287374e-01,3.712828471693799259e-01,3.867633320943048569e-01,4.672004700903388819e-01,2.889376833736016503e-01,3.146427000670965479e-01,9.230322869838740452e-02,4.753396361931145342e-01,2.632088754857666024e-01,1.819063991339834041e-01,1.995274771941666081e-01,3.050073126690375780e-01,3.891192261896656568e-01,3.209300753383828031e-01,2.468031429522307973e-01,2.748009244973249610e-01
1.147843163940233391e-01,3.572775781205412282e-01,3.530476379126326614e-01,6.081481253476122006e-01,7.095374881332400241e-01,1.235501150946173021e-01,2.269798316545516004e-01,4.085706253518486264e-01,9.999999999999998890e-01,1.413360221899783720e-01,5.161710520181599371e-01,3.139242911510398137e-01,2.709526794493150592e-01,3.670584956892130046e-01,4.604079617784673228e-01,5.689426591936311839e-01,6.455288444584024177e-01,5.992469022059105921e-01,7.046762774574574784e-02,6.803790113118265426e-01,1.894903059671549095e-01,7.217273154045489303e-01,3.173816432728858161e-01,5.057546650417196199e-01,5.480405590199114441e-01,2.899658762897789899e-01,2.118512176561726523e-01,3.895410553686528554e-01,2.647200121257014538e-01,3.144132568312679732e-01,5.003993724234315765e-01,6.719334978318018958e-01,1.355332115381617242e-01,5.452225892711030086e-01,4.569264109977123622e-01,4.311966389708944969e-01,2.460780627892286132e-01,3.391447635925401993e-01,9.232088274976965603e-02,1.001874691981654436e-01,2.094188048411937397e-01,5.888580814881597680e-01,6.694148889512983036e-01,4.492794194693225940e-01,4.699221360229628996e-01,5.310543994360718001e-01,4.645173666378917265e-01,2.521369232817000650e-01,4.572610504597665604e-01,1.704686351691915847e-01,3.886634123961495990e-01,4.466171072348547599e-01,7.833173521163176722e-02,3.773917101313433164e-01,3.005560073951872857e-01,3.588947350764630784e-01,4.299426528128748592e-01,3.887476427523378630e-01,4.964052569017679550e-01,8.737996393361613379e-02,1.266175894454170670e-01,2.745417265587087874e-01,3.020064042631811496e-01,7.299799797841124427e-01,2.905501829032972050e-01,2.043899105760649537e-01,2.446557703149972451e-01,3.841317467150852094e-01,3.652126099024265438e-01,7.670916166020015359e-01,4.840017577355120171e-01,4.733374021288673794e-01,3.850120490167293075e-01,7.814014371317148933e-02,4.757439104673306662e-01,3.839543133350751258e-01,3.501074093026069201e-01,3.591063683169930520e-01,3.097900536766803326e-01,5.439479459458594901e-01,2.818046659605661919e-01,3.121324880676235591e-01,4.104909294312226176e-01
1.659264660092966137e-01,1.531127604186179880e-01,1.337798339197152353e-01,1.111802972411561202e-01,1.854439621690514572e-01,8.066887775662472393e-01,7.619151932940637639e-02,1.224327298696595290e-01,1.413360221899783720e-01,1.000000000000000666e+00,1.524643616320237316e-01,7.569156013327495158e-02,3.231771394906902684e-01,1.156437020217323947e-01,1.696866049734642723e-01,3.029894033953949295e-01,2.340979638870706592e-01,1.395614598768934456e-01,3.284325992723825804e-02,1.697768787331415674e-01,2.358899067348512457e-01,1.732614230695437019e-01,1.641535631683458674e-01,3.329198540766701853e-01,1.704372035850199585e-01,1.867704459877265466e-01,5.352506955057210192e-01,1.283991775273317926e-01,7.197762706669841304e-02,2.416093096554731978e-01,1.614683515985569084e-01,1.206188131076837422e-01,3.048984802252508244e-02,2.293596180117382088e-01,2.244079660307057578e-01,9.916506590639029284e-02,5.589521114160894005e-02,1.051035554837893848e-01,2.431464563560526912e-02,5.130192845906148685e-02,6.786609868869585005e-02,1.496909486727832916e-01,2.486289250338566403e-01,3.268754753834325344e-01,4.001293866386940734e-01,6.948419211224234060e-02,2.483729547281346983e-01,1.521507278780401817e-01,7.974577768519455767e-02,5.669387387165817499e-02,1.112056100298541156e-01,1.500369902722051840e-01,2.110969899477518619e-01,3.606630468411762269e-01,1.242633925668694961e-01,8.064158588079513301e-02,3.358622885680244141e-01,1.233521542953495004e-01,1.168795218237204531e-01,1.241101100324043804e-01,3.472068176395255029e-02,9.140710210466389263e-02,1.375414420260226978e-01,1.529853890075086598e-01,1.872762423103659646e-01,5.141047924824486415e-02,3.103711240509376412e-01,1.561288642583386066e-01,7.915204422938716677e-02,1.340395183596996553e-01,1.140625434480747047e-01,1.578475914693483195e-01,6.986276686218337306e-02,1.725805236621578975e-01,1.736712540185328946e-01,1.484164689734985276e-01,1.305442103547365118e-01,7.306887792330643561e-02,1.112321126981541120e-01,1.174248487467700469e-01,9.614399390326421047e-02,1.562603542831930981e-01,2.151931267755967658e-01
