1.000000000000000444e+00,9.615268667675365144e-01,9.758787985182408864e-01,9.630765898452084972e-01,9.777303769976044556e-01,9.653439355316226766e-01,9.747315925060486830e-01,9.598476980399011094e-01,9.638111869857025615e-01,9.586945288084748329e-01,9.435569816580755553e-01,9.629943864118946095e-01,9.675425196555639262e-01,9.645131869864873586e-01,9.628795487460960478e-01,9.468045569962870722e-01,9.664111042036565014e-01,9.695539973856979188e-01,9.575190654161319648e-01,9.423319858046425024e-01,9.647511173425880049e-01,9.330153549409586633e-01,9.757521581687398360e-01,9.525228925518423040e-01,9.634575836120574666e-01,9.610064545655153667e-01,9.525668385893247825e-01,9.654993191195421209e-01,9.777291197553430457e-01,9.660335461872591178e-01,9.710198095372469806e-01,9.607154049283195274e-01,9.798167792123535502e-01,9.733704110527642284e-01,9.712351477594134419e-01,9.565572382212895741e-01,9.646472751728339956e-01,9.527856597858405108e-01,9.522241050433212228e-01,9.564915020025803738e-01
9.615268667675365144e-01,9.999999999999996669e-01,9.803938047226981034e-01,9.797262406530831136e-01,9.500485197419984429e-01,9.774536710412321527e-01,9.724226896124450459e-01,9.834791404272043014e-01,9.481448393464306790e-01,9.513481180110241464e-01,9.831262692453295315e-01,9.863233424413605510e-01,9.576792806145471015e-01,9.711503842098139216e-01,9.345187433344608330e-01,9.085914564509441904e-01,9.818806359549221430e-01,9.578912765080148661e-01,9.600228876516425647e-01,9.691313358530256883e-01,9.697046133913769239e-01,9.746778011748835624e-01,9.702752035675116238e-01,9.821259360039000796e-01,9.838225271525427029e-01,9.696172557518152324e-01,9.644973089406586597e-01,9.838387739605516380e-01,9.824978986767574085e-01,9.805465892084089807e-01,9.619917991917480427e-01,9.770410804672996496e-01,9.725978628220760536e-01,9.688738771607705580e-01,9.807729180244977307e-01,9.788146182296748599e-01,9.306831227352181379e-01,9.500719785721932764e-01,9.803154434377211457e-01,9.757379208625216460e-01
9.758787985182408864e-01,9.803938047226981034e-01,1.000000000000001110e+00,9.758323015119224619e-01,9.748087181584367267e-01,9.744526557757703378e-01,9.813942918729667841e-01,9.792881058771967240e-01,9.622696915941063578e-01,9.616440969270776407e-01,9.683613955008824048e-01,9.807649845440776781e-01,9.741663905947040014e-01,9.696914455986151982e-01,9.572212190587732206e-01,9.284987162406563854e-01,9.791457009024803204e-01,9.699941282641856288e-01,9.664664921478047788e-01,9.666543422853062228e-01,9.720339200467283947e-01,9.576400928121521217e-01,9.759418583485627297e-01,9.748427001910623391e-01,9.789698216157811661e-01,9.717894008043622689e-01,9.593668001763485664e-01,9.872133786989595317e-01,9.865167110862982369e-01,9.840525287169255009e-01,9.733501554721286642e-01,9.756614604667122048e-01,9.858562025368529103e-01,9.829919655384409261e-01,9.862224524366048906e-01,9.761220145519706737e-01,9.577657967087485069e-01,9.589849427047260066e-01,9.700027161060787995e-01,9.746872995976681997e-01
9.630765898452084972e-01,9.797262406530831136e-01,9.758323015119224619e-01,9.999999999999977796e-01,9.638958979673057925e-01,9.756397327684840359e-01,9.785815526802441600e-01,9.806830733508848930e-01,9.662247386873499266e-01,9.720339343110617758e-01,9.650637257137658631e-01,9.815632119401039857e-01,9.801771572862327808e-01,9.789055884154097553e-01,9.641244878649477545e-01,9.329085997962800469e-01,9.803093763729641141e-01,9.762121923802042911e-01,9.706290683281293408e-01,9.671842597121956819e-01,9.811767356779659277e-01,9.599020948239339601e-01,9.712231686845176348e-01,9.831568644947475955e-01,9.785293131140495593e-01,9.837781357633509360e-01,9.809912677317355056e-01,9.663950111898432782e-01,9.868976489405998365e-01,9.835679152370174760e-01,9.784139079197750055e-01,9.846104649784431784e-01,9.824115079322660593e-01,9.772303993200197603e-01,9.869450448058517678e-01,9.721871531564995061e-01,9.618518728230559534e-01,9.662131873415049643e-01,9.743299677778768375e-01,9.888803129190000263e-01
9.777303769976044556e-01,9.500485197419984429e-01,9.748087181584367267e-01,9.638958979673057925e-01,9.999999999999991118e-01,9.589083720651639942e-01,9.752648599391479101e-01,9.521539086544409392e-01,9.777932725369531397e-01,9.774683668515775636e-01,9.316847493662709923e-01,9.625929415370237940e-01,9.810572908675252446e-01,9.712325695730428254e-01,9.870854351386416647e-01,9.739612177838194995e-01,9.648127330003490876e-01,9.811622962315376117e-01,9.658044832815424474e-01,9.403921996044448672e-01,9.676529917550577009e-01,9.139233846292974528e-01,9.729653730858204286e-01,9.498743309441510796e-01,9.553171909041781040e-01,9.610372907800773801e-01,9.587236529570781762e-01,9.517620229053993519e-01,9.800139871287362192e-01,9.614645814276889801e-01,9.841282307146704822e-01,9.580788921279523862e-01,9.851384643494963678e-01,9.781318528771703047e-01,9.736760630720189269e-01,9.468003966290170492e-01,9.853633882433905367e-01,9.581610479297801852e-01,9.471688459001483817e-01,9.572299312066823163e-01
9.653439355316226766e-01,9.774536710412321527e-01,9.744526557757703378e-01,9.756397327684840359e-01,9.589083720651639942e-01,1.000000000000000666e+00,9.833899302771251794e-01,9.785399678513898580e-01,9.633692800603043116e-01,9.628211454897899202e-01,9.675370943548388114e-01,9.831430088947362700e-01,9.561046054183951481e-01,9.752101159164872080e-01,9.544677670547055959e-01,9.230094116551245120e-01,9.774885439202560811e-01,9.701707167731010717e-01,9.644952940438975553e-01,9.701228112140507509e-01,9.718054175249247750e-01,9.595654040951755448e-01,9.862169375009740557e-01,9.616779836691708994e-01,9.786042805916235210e-01,9.752922908277534830e-01,9.800690610950471005e-01,9.702192949471118988e-01,9.837003789865312875e-01,9.766206831161028390e-01,9.677375815520810054e-01,9.807849145594600415e-01,9.771754510813243089e-01,9.763452816008781898e-01,9.798881132522780923e-01,9.685503089974811797e-01,9.520911954662037990e-01,9.548555142966489440e-01,9.793252706799562279e-01,9.674425390251509826e-01
9.747315925060486830e-01,9.724226896124450459e-01,9.813942918729667841e-01,9.785815526802441600e-01,9.752648599391479101e-01,9.833899302771251794e-01,9.999999999999974465e-01,9.756197160628918841e-01,9.737978584874734667e-01,9.822511285573878315e-01,9.581992304460703602e-01,9.842507827560048606e-01,9.778705414730639589e-01,9.779920486841197080e-01,9.702910779028439681e-01,9.442634783874718218e-01,9.765372381957539982e-01,9.793333503195063017e-01,9.786451574661916286e-01,9.703001470357554004e-01,9.754375509617591034e-01,9.526809997898055826e-01,9.869813384744214879e-01,9.673297643756172404e-01,9.744999103212568237e-01,9.802710153461116072e-01,9.787957342262174620e-01,9.686333435799917568e-01,9.875962723112908792e-01,9.759480127866958510e-01,9.792485286709692316e-01,9.786995823362540925e-01,9.890170912363840383e-01,9.848446972376216912e-01,9.808910201544670526e-01,9.675270139567070382e-01,9.665717349964686456e-01,9.689702813084710709e-01,9.747219737388639338e-01,9.732896710292092690e-01
9.598476980399011094e-01,9.834791404272043014e-01,9.792881058771967240e-01,9.806830733508848930e-01,9.521539086544409392e-01,9.785399678513898580e-01,9.756197160628918841e-01,1.000000000000001332e+00,9.541913096431386965e-01,9.584255134559509504e-01,9.809743280321688852e-01,9.861389846896452260e-01,9.669711482230793909e-01,9.720851144541783340e-01,9.448378303293250013e-01,9.161486713211920430e-01,9.824313863263542945e-01,9.665640989056741850e-01,9.668135808692249755e-01,9.729126683696083244e-01,9.775873387532252323e-01,9.777885171858442526e-01,9.691841563470681153e-01,9.789402941770743993e-01,9.864419948844473929e-01,9.800958772753602943e-01,9.662092458501936321e-01,9.769437974964055860e-01,9.840784635872573682e-01,9.885288999190702253e-01,9.663129287718396077e-01,9.791930360318249482e-01,9.753336415873360421e-01,9.778950949081972599e-01,9.822741823916363302e-01,9.836768095962585834e-01,9.394670866546378507e-01,9.646633464473339803e-01,9.855282456132026248e-01,9.795818264394448027e-01
9.638111869857025615e-01,9.481448393464306790e-01,9.622696915941063578e-01,9.662247386873499266e-01,9.777932725369531397e-01,9.633692800603043116e-01,9.737978584874734667e-01,9.541913096431386965e-01,9.999999999999994449e-01,9.736723051568637599e-01,9.293302403885452811e-01,9.621766698916197624e-01,9.723008034027440516e-01,9.678117888534751856e-01,9.779243058860828119e-01,9.548233750601475833e-01,9.627729914678460066e-01,9.732362488403710765e-01,9.661163254398795752e-01,9.630175619551564203e-01,9.644371577795114447e-01,9.201435166790719045e-01,9.701246540184096379e-01,9.439167664945418146e-01,9.518154706853987346e-01,9.655404380144995136e-01,9.687981726497635337e-01,9.403605507741448211e-01,9.733554003430507917e-01,9.592076090470859073e-01,9.762511658563894912e-01,9.626050231672889090e-01,9.769790365902671914e-01,9.709300351047768229e-01,9.698939588372983422e-01,9.547334296104457163e-01,9.767904611414606197e-01,9.533998202225366647e-01,9.555363285503769566e-01,9.571868831380986320e-01
9.586945288084748329e-01,9.513481180110241464e-01,9.616440969270776407e-01,9.720339343110617758e-01,9.774683668515775636e-01,9.628211454897899202e-01,9.822511285573878315e-01,9.584255134559509504e-01,9.736723051568637599e-01,1.000000000000001332e+00,9.364667062948288656e-01,9.733837476788643750e-01,9.817066055454070073e-01,9.730865825941582559e-01,9.784045626299401333e-01,9.638360774531419262e-01,9.665285279137953989e-01,9.784645104602459620e-01,9.746663611874386568e-01,9.536874320532983118e-01,9.709897854296507536e-01,9.298914566674817417e-01,9.668064362493511421e-01,9.560005711002406148e-01,9.553877348038428696e-01,9.690663301157502740e-01,9.730852125110034390e-01,9.389748492757351572e-01,9.764194873839131539e-01,9.607239211699321046e-01,9.794379377957059818e-01,9.626712032678113040e-01,9.807042317604798276e-01,9.729874327491007113e-01,9.681729580368108046e-01,9.527270679381831808e-01,9.691840163933278518e-01,9.656723029124983926e-01,9.594286473179600705e-01,9.648207005143760728e-01
9.435569816580755553e-01,9.831262692453295315e-01,9.683613955008824048e-01,9.650637257137658631e-01,9.316847493662709923e-01,9.675370943548388114e-01,9.581992304460703602e-01,9.809743280321688852e-01,9.293302403885452811e-01,9.364667062948288656e-01,1.000000000000000666e+00,9.745388242977310878e-01,9.460310882212848993e-01,9.622598980359352572e-01,9.170892240927890349e-01,8.920488643873687451e-01,9.815107156502569374e-01,9.505688635129154740e-01,9.503157393203531811e-01,9.684503448295551653e-01,9.605858932816078166e-01,9.728975083823208081e-01,9.550500271184758638e-01,9.704687146705905931e-01,9.816392198638775879e-01,9.586631319755091196e-01,9.551337379568025643e-01,9.779597234574886055e-01,9.722429209645024883e-01,9.766275149929125599e-01,9.506416632012840706e-01,9.698159950639045901e-01,9.629980692783433049e-01,9.635713930421817563e-01,9.728205019993503289e-01,9.812103098396040002e-01,9.113165366437718795e-01,9.454436019022299797e-01,9.810408478155503431e-01,9.629655668847957317e-01
9.629943864118946095e-01,9.863233424413605510e-01,9.807649845440776781e-01,9.815632119401039857e-01,9.625929415370237940e-01,9.831430088947362700e-01,9.842507827560048606e-01,9.861389846896452260e-01,9.621766698916197624e-01,9.733837476788643750e-01,9.745388242977310878e-01,9.999999999999988898e-01,9.690373449351994406e-01,9.793506420754614084e-01,9.529855385226644326e-01,9.276726171826836786e-01,9.839649109374024594e-01,9.715265922151641309e-01,9.695940773633232590e-01,9.726514799525942667e-01,9.804068054902584928e-01,9.706856282848339568e-01,9.748120381565197334e-01,9.791094098284416347e-01,9.840054418485183474e-01,9.781744313695676096e-01,9.725057211860784756e-01,9.744700594301267671e-01,9.861544130900644634e-01,9.797258520948245453e-01,9.696974166813923102e-01,9.773254052143373061e-01,9.796791109408851117e-01,9.780209638333122735e-01,9.808890632468300064e-01,9.772809577979402196e-01,9.472210983220348268e-01,9.590628372398004586e-01,9.841790066626422417e-01,9.784222215750769669e-01
9.675425196555639262e-01,9.576792806145471015e-01,9.741663905947040014e-01,9.801771572862327808e-01,9.810572908675252446e-01,9.561046054183951481e-01,9.778705414730639589e-01,9.669711482230793909e-01,9.723008034027440516e-01,9.817066055454070073e-01,9.460310882212848993e-01,9.690373449351994406e-01,9.999999999999982236e-01,9.744933322948775567e-01,9.784969774072140858e-01,9.612773443603351842e-01,9.731252669315508808e-01,9.798057681614352754e-01,9.749514555709153374e-01,9.557260289557938382e-01,9.761693842195680038e-01,9.390315195701700590e-01,9.640146288860039769e-01,9.722753139143095469e-01,9.674105151440408612e-01,9.742790915675220154e-01,9.699013270740072246e-01,9.558310619155863108e-01,9.833054723992754598e-01,9.745407883960486295e-01,9.867555187989546228e-01,9.694275354177462889e-01,9.881659285704735840e-01,9.816745718579314994e-01,9.795789967113063268e-01,9.640282332110683416e-01,9.741669110224702166e-01,9.759940285473636123e-01,9.593040101369095796e-01,9.782140474400849994e-01
9.645131869864873586e-01,9.711503842098139216e-01,9.696914455986151982e-01,9.789055884154097553e-01,9.712325695730428254e-01,9.752101159164872080e-01,9.779920486841197080e-01,9.720851144541783340e-01,9.678117888534751856e-01,9.730865825941582559e-01,9.622598980359352572e-01,9.793506420754614084e-01,9.744933322948775567e-01,1.000000000000000888e+00,9.723322984284934467e-01,9.565938676718026557e-01,9.821808722641326428e-01,9.782486852230607433e-01,9.687950534651282863e-01,9.621437951658480259e-01,9.736073968289559177e-01,9.564555672016370469e-01,9.721412634820296716e-01,9.725006882419764409e-01,9.798481793418032382e-01,9.734024271337030632e-01,9.793972869392895131e-01,9.584540667134333614e-01,9.839444491072226739e-01,9.730414523285102479e-01,9.849251763743953614e-01,9.793285765562524947e-01,9.807599455649322895e-01,9.767098146666404190e-01,9.807949065915062548e-01,9.672073083773924385e-01,9.601298288894614119e-01,9.608882147135769936e-01,9.747428008594581916e-01,9.761854459440626464e-01
9.628795487460960478e-01,9.345187433344608330e-01,9.572212190587732206e-01,9.641244878649477545e-01,9.870854351386416647e-01,9.544677670547055959e-01,9.702910779028439681e-01,9.448378303293250013e-01,9.779243058860828119e-01,9.784045626299401333e-01,9.170892240927890349e-01,9.529855385226644326e-01,9.784969774072140858e-01,9.723322984284934467e-01,1.000000000000000444e+00,9.810276116555645132e-01,9.588552021679472848e-01,9.803603312439583828e-01,9.654423118364725553e-01,9.349347341704896674e-01,9.625833468028845985e-01,9.027839280122027521e-01,9.658837736034397992e-01,9.411407551624573209e-01,9.464533218100773526e-01,9.627414653929019517e-01,9.669878366737649777e-01,9.280558889477391604e-01,9.717858444580382837e-01,9.525303068594831446e-01,9.866232063496513938e-01,9.578983577452777620e-01,9.778758398687511511e-01,9.740873937996693543e-01,9.664984056101090237e-01,9.358395462870371384e-01,9.883855164535599869e-01,9.581423067190625309e-01,9.409764573414844957e-01,9.564752517074890381e-01
