1.000000000000000222e+00,2.799921554495923837e-01,4.757473782746168833e-01,2.326217327011028957e-01,3.572775781205412282e-01,2.540199504493906857e-01,3.948546791043859860e-01,6.018944409880658819e-01,3.648104745748482203e-01,2.766007780731984389e-01,2.423049400717929569e-01,4.722687604404949280e-01,2.382036665106289086e-01,7.354514654522255057e-01,2.860447936790021517e-01,3.037625434368287358e-01,3.488060018957617747e-01,6.734470077329486326e-01,3.242884628786630863e-01,4.060382984585102495e-01,5.855344168318584730e-01,5.624899281594623046e-01,3.305934376578034128e-01,6.502400622354571613e-01,3.224451493417105907e-01,3.035613631436302473e-01,4.284214648762823541e-01,1.652057385938971723e-01,3.125991437449877619e-01,4.158918268192259848e-01,3.875652618706933450e-01,3.348142074321188155e-01,3.633659793949859385e-01,3.336013251600620233e-01,5.017877190674202570e-01,4.564229967582948411e-01,3.823755437749474795e-01,4.483575393799215658e-01,6.062816289080056320e-01,4.199897973617223723e-01,7.159973038953919566e-01,7.126987011177093878e-01,3.548979330263097309e-01
2.799921554495923837e-01,9.999999999999996669e-01,3.005879313394351771e-01,3.309673878550936088e-01,6.081481253476122006e-01,3.852554434862447419e-01,3.213380831897990619e-01,3.500945560561947723e-01,3.325682032211867423e-01,4.905328152682523202e-01,6.335090647224423943e-01,2.169420746009835810e-01,2.211020398692103428e-01,3.863098440433673231e-01,9.696630247013859893e-02,7.399580213087977310e-01,3.542467287856685965e-01,2.057980575403294266e-01,6.381355478318651020e-01,5.035673901840963529e-01,4.527471282407846132e-01,3.458614124210026564e-01,3.882979099416971613e-01,2.705940102092700972e-01,5.076430067506449983e-01,4.051101123716451813e-01,2.501185141489350450e-01,1.489044643300274084e-01,5.042829819085893339e-01,3.101593128814214007e-01,3.867868835972303465e-01,1.413353367956098616e-01,3.864859507059472121e-01,2.167018210032975456e-01,3.756530767912638624e-01,4.078034891988023269e-01,4.194447559378673973e-01,3.873179618164204752e-01,3.829432912730465488e-01,3.079808379099487903e-01,2.946751188479898587e-01,2.424150600106938502e-01,5.561430092144642456e-01
4.757473782746168833e-01,3.005879313394351771e-01,1.000000000000000222e+00,4.568321144993645055e-01,7.095374881332400241e-01,2.700162132133676063e-01,7.450113297735537765e-01,7.758646138606422049e-01,7.875550073101470483e-01,2.428872896332272546e-01,4.158874159976396756e-01,5.476171338681222744e-01,2.217855822185287040e-01,7.433584990984785090e-01,1.993675486465263935e-01,3.615475381746020012e-01,4.978257921680604992e-01,6.012222710801120584e-01,3.561123508156575634e-01,5.204628809844287218e-01,2.895703631078878071e-01,4.693011286437088203e-01,4.331730856772963989e-01,6.565434383631844062e-01,4.967439955217100023e-01,2.883212446421288822e-01,5.856579542819495554e-01,1.585135833522237636e-01,2.808128940377840888e-01,8.887475437721613636e-01,4.039591822446281788e-01,3.118087570811712839e-01,3.726670401343555872e-01,8.180172259402596069e-01,6.142417245570049866e-01,4.935439030963362783e-01,3.396393150351638135e-01,4.905933735884125402e-01,4.322125768763805942e-01,3.349818571964719438e-01,7.950695460316987706e-01,5.371349715458439977e-01,2.330729239343352632e-01
2.326217327011028957e-01,3.309673878550936088e-01,4.568321144993645055e-01,1.000000000000000000e+00,4.085706253518486264e-01,3.593940471039129281e-01,4.359482308041061627e-01,3.922098866268766137e-01,3.844678937558574372e-01,3.749584024048979725e-01,4.971377684779065831e-01,2.666320682084785676e-01,3.051492261906050274e-01,3.400974818232307961e-01,9.783447960978432223e-02,4.300128825138604394e-01,3.722995055595213487e-01,3.420217378791776675e-01,3.742533788807619888e-01,4.808029111190387228e-01,3.676273154568712176e-01,2.898190235677300386e-01,5.969964308304089862e-01,3.042452797427441791e-01,5.313887462164730291e-01,4.587786960158703464e-01,5.436789702723914264e-01,9.933739556679302418e-02,4.584554596806795779e-01,4.522752108571854168e-01,3.392219635596109284e-01,1.687459430353156764e-01,3.712828471693799259e-01,3.867633320943048569e-01,4.672004700903388819e-01,2.889376833736016503e-01,3.146427000670965479e-01,4.753396361931145342e-01,2.632088754857666024e-01,1.819063991339834041e-01,3.891192261896656568e-01,3.209300753383828031e-01,2.748009244973249610e-01
3.572775781205412282e-01,6.081481253476122006e-01,7.095374881332400241e-01,4.085706253518486264e-01,9.999999999999998890e-01,2.709526794493150592e-01,6.455288444584024177e-01,5.992469022059105921e-01,7.217273154045489303e-01,3.173816432728858161e-01,5.480405590199114441e-01,3.895410553686528554e-01,2.647200121257014538e-01,6.719334978318018958e-01,1.355332115381617242e-01,5.452225892711030086e-01,4.311966389708944969e-01,3.391447635925401993e-01,5.888580814881597680e-01,6.694148889512983036e-01,4.699221360229628996e-01,5.310543994360718001e-01,4.645173666378917265e-01,4.572610504597665604e-01,4.466171072348547599e-01,3.588947350764630784e-01,4.964052569017679550e-01,1.266175894454170670e-01,3.020064042631811496e-01,7.299799797841124427e-01,2.905501829032972050e-01,2.043899105760649537e-01,3.652126099024265438e-01,7.670916166020015359e-01,4.840017577355120171e-01,4.733374021288673794e-01,3.850120490167293075e-01,4.757439104673306662e-01,3.839543133350751258e-01,3.501074093026069201e-01,5.439479459458594901e-01,2.818046659605661919e-01,4.104909294312226176e-01
2.540199504493906857e-01,3.852554434862447419e-01,2.700162132133676063e-01,3.593940471039129281e-01,2.709526794493150592e-01,1.000000000000000222e+00,2.558284785718820675e-01,3.941650116491454137e-01,3.537634123642074413e-01,6.637089239003970409e-01,5.364106290593833037e-01,2.792476806346669838e-01,1.602695540603274460e-01,3.180596955406613247e-01,1.795771547759419384e-01,4.753509548064062673e-01,2.888284627971440255e-01,3.894967726986652279e-01,2.873501472725426553e-01,4.970592761872473231e-01,3.961620691412138795e-01,3.211099564696865971e-01,6.840241534426605430e-01,3.570242252595303700e-01,2.151256841731540581e-01,3.332925517332732679e-01,2.654812045043116187e-01,1.386606267753745236e-01,4.950452515251527186e-01,3.288641857498238452e-01,3.651933264984913441e-01,1.904710910476724861e-01,4.613197852662058174e-01,2.506679174171700386e-01,4.984472730830017406e-01,3.358806480206462108e-01,2.535587575196972532e-01,4.097961729242962092e-01,3.343366743335202118e-01,3.388185859067833761e-01,3.163469667052311030e-01,2.706144910742386833e-01,4.651282979743117663e-01
3.948546791043859860e-01,3.213380831897990619e-01,7.450113297735537765e-01,4.359482308041061627e-01,6.455288444584024177e-01,2.558284785718820675e-01,9.999999999999998890e-01,5.957001163954421807e-01,4.883386622957129330e-01,2.658336632982370995e-01,3.491514499276351380e-01,5.192732783111436712e-01,2.676651340465437956e-01,6.754994108694293287e-01,1.632184295025906895e-01,5.276537346058086664e-01,3.591396456121584424e-01,5.872855658902094156e-01,4.812308151491522801e-01,5.871995201692438160e-01,4.262608562023742498e-01,4.397585919134197607e-01,4.021226087822622475e-01,4.188547289228023440e-01,8.081385367330596869e-01,3.073986258871893029e-01,5.549927056429218020e-01,1.030090133509020817e-01,3.575958100567195874e-01,5.739916144541032939e-01,3.816778169257626918e-01,2.398611697499899442e-01,3.325725869196626272e-01,4.927174580472530319e-01,3.676357143990133247e-01,4.055184075081724182e-01,2.763421844832362195e-01,6.816203484687461955e-01,3.388605136256358508e-01,3.366159812253019523e-01,5.648394532086489228e-01,5.971860451583027585e-01,3.622445555062511757e-01
6.018944409880658819e-01,3.500945560561947723e-01,7.758646138606422049e-01,3.922098866268766137e-01,5.992469022059105921e-01,3.941650116491454137e-01,5.957001163954421807e-01,9.999999999999995559e-01,7.027255336062978586e-01,3.962207994848899739e-01,4.113481443568355322e-01,7.478946157335542022e-01,2.639909535074693725e-01,7.946899237950485473e-01,2.792025028051729474e-01,3.822538988345928201e-01,5.475819182423206088e-01,7.049638578699040092e-01,3.840115426536785392e-01,5.504275025677149991e-01,3.816999514820883510e-01,6.838269062492660089e-01,4.594921689799920661e-01,7.464450805531822608e-01,4.023440393288400529e-01,3.639413735315601972e-01,5.217087774262950672e-01,2.546401049698542307e-01,4.590738607690499351e-01,7.675940492430520790e-01,4.667956824997724352e-01,3.852121230869267055e-01,4.916339993938062536e-01,6.226612051019275729e-01,6.841840665026177604e-01,6.405586762844259763e-01,4.446860365882157606e-01,5.087944834013204964e-01,5.996480604531619907e-01,4.692762736674297441e-01,8.075968919516107736e-01,6.545542086123489200e-01,3.138759875109479180e-01
3.648104745748482203e-01,3.325682032211867423e-01,7.875550073101470483e-01,3.844678937558574372e-01,7.217273154045489303e-01,3.537634123642074413e-01,4.883386622957129330e-01,7.027255336062978586e-01,1.000000000000000222e+00,3.259926759984300149e-01,4.488753609306861958e-01,4.404679542121662794e-01,1.674081391295424992e-01,5.494205816623745076e-01,1.522429009891113905e-01,2.963202275799594609e-01,5.259785003322103858e-01,3.862257050205906150e-01,3.163927242342035040e-01,5.096834784469298496e-01,2.654477748810050164e-01,4.324296783420501500e-01,4.592383734527678008e-01,5.038145690692212852e-01,2.216782138079352316e-01,3.047604466655046140e-01,4.566544530426688286e-01,1.546342884810043838e-01,3.356770840054570937e-01,8.131816351375585894e-01,3.203595258891570041e-01,2.556200794643018748e-01,3.531897124001704413e-01,8.567747510460143046e-01,6.327969282913612492e-01,6.192904831947169120e-01,3.851650122601077975e-01,3.077269856010901861e-01,4.132064148915624013e-01,4.596506244777232020e-01,6.208927047146162170e-01,2.804368797894511434e-01,1.891852420927161715e-01
2.766007780731984389e-01,4.905328152682523202e-01,2.428872896332272546e-01,3.749584024048979725e-01,3.173816432728858161e-01,6.637089239003970409e-01,2.658336632982370995e-01,3.962207994848899739e-01,3.259926759984300149e-01,1.000000000000000666e+00,5.045249523599664165e-01,2.683646777591198740e-01,2.010866554019739572e-01,2.572117377692871854e-01,9.252907989566602764e-02,3.418270806646936943e-01,3.283447968786645244e-01,2.645887998404146679e-01,3.800192387677310268e-01,4.449107080197481356e-01,5.246913577113192506e-01,4.018840019964229349e-01,5.521311154499741747e-01,2.912155054249387365e-01,1.711713254711219045e-01,5.126505509211165545e-01,2.060179153585835476e-01,2.278668791287624118e-01,6.331470226845066218e-01,1.993673529530660682e-01,5.589385657015171205e-01,1.482154247955289883e-01,4.853289463451956331e-01,2.316971023178158728e-01,5.899899449604327772e-01,2.719816853226148523e-01,5.420988819967419436e-01,4.130534041048569693e-01,5.092842291763004514e-01,2.418567037707390344e-01,2.815668729439905760e-01,1.972155035755240038e-01,2.343036308220440289e-01
