idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
nh0006,2.3038089360058458e-05,0.0006393208200218394,0.00034090149612459866,0.01364082208742374,1.7511857250585265e-05,0.0058845371962252474,0.0003269852188369368,2.6636060184762756e-05,1.4167527871182404e-05,0.1628198709077654,4.6310960308995534e-05,0.009444218212990343,0.00844083794888053,2.1051965176014865e-05,1.586533274984213e-05,2.6819506264120525e-05,3.068546449771032e-05,6.0323527024414464e-05,0.003475259937104572,0.0004971636773355365,0.006594333985893488,6.999133855611695e-05,0.0005042997448834798,0.004265178108234155,8.670261872901809e-05,0.0008418742103489683,2.0477073275496613e-05,0.00030662132355115714,0.003609209537571785,0.0011228443769621512,0.01781352218632513,0.000330251141122803,2.3140510639084767e-05,0.007915326641590479,3.108414820853897e-05,0.00015232879335410468,1.1679459742681136e-05,1.162187130756621e-05,3.599906324535946e-05,0.0011539760400235482,4.0695229836773056e-05,1.8274497769880813e-05,0.044868772973064616,4.361690345971501e-05,0.0017902806986060129,0.0028446406348043908,0.005990116617149485,0.004017949642695755,0.03206266130567551,0.02604598465996172,0.08864949855581042,0.01917871127012387,3.8724043906315945e-05,0.017483734588886298,2.606504484469856e-05,2.344923044034538e-05,3.667742864818261e-05,0.005859943306766252,0.0006296228591246487,0.0020473512252466553,1.3103297669234755e-05,0.008399206902552308,0.014802258570907785,1.9680607111205955e-05,0.001100669087616092,0.00306480378791176,7.519920255525374e-06,0.00020412109196756768,0.004775935502846522,0.016463048918021844,4.0361134404774665e-05,0.0016336642865675385,0.0003761104809949097,0.003082620142471672,0.003352044515675981,0.0001780771642558684,0.009795796557777136,0.1902776950220505,5.45045265113133e-05,0.02484416629444948,3.0707412012809886e-05,0.008351165286071063,0.003194108559853111,1.8841234919180467e-05,0.019987015191189905,2.5578065569575826e-05,0.07079178226887807,0.0006161233828606189,0.013101653489703291,1.3980251757804093e-05,0.0034665085098386905,0.0043594968143042465,2.013129402486149e-05,0.04340354430220108,0.03369659812989607,0.00017264493956402119,3.0171495564610584e-05,0.0018507608908686784,0.011952399243977507,4.184074114277783e-05
nh0013,0.0001655015202110184,0.019380079145059386,0.000434841791561956,0.000668611419859091,2.421169055688551e-05,0.01245623792468242,0.004133129209018364,3.682670761986145e-05,1.958785957792428e-05,0.0007585145623802195,0.00019930548648284082,0.0005698203612947699,0.026101264238599164,0.0005731560501889966,2.1935224895027127e-05,0.013404399470084658,0.023631241290207317,8.340260822798967e-05,0.0006175290607665071,8.115517807021904e-05,0.0153859501874069,0.003464730817270592,0.000221767563028021,0.020194077358444102,0.007178208212819759,2.84896407650461e-05,2.8311363812677508e-05,0.02208020869524801,5.356806864552384e-05,0.004883138579854074,0.00042426303507603043,5.718488168836968e-05,3.199380139437308e-05,6.675469395959052e-05,4.297658248809445e-05,2.7775312484648645e-05,1.61478854649724e-05,1.6068264363069494e-05,4.97718869656309e-05,0.0011266549892715856,5.626475238178143e-05,0.0009722015408493759,0.0028270725810797303,6.030422441805109e-05,5.27296026945214e-05,0.008479130103046387,0.0071247279052902065,5.40895596281479e-05,0.030230871231564795,0.2490050669772938,0.013644343265141098,0.0029272027397088665,0.0021905961445689,0.009586668590368028,3.603722843903916e-05,3.242063380797418e-05,5.070978709710336e-05,0.016083043592326398,1.9690961848996727e-05,0.00038620917936437203,1.811646725430383e-05,0.04271033269155392,0.00020002646698964022,2.7210178939314607e-05,0.00011650709301746758,6.568322022382957e-05,1.0396954453997211e-05,0.015276564242158982,0.0007133398343459492,0.003493969416298421,0.0009505107919244738,6.469277134549538e-05,0.014968882569852512,3.5107028823094805e-05,2.519992984952141e-05,3.350284655163352e-05,0.0336397296242251,0.017487007928911634,7.535732566557875e-05,0.0036539731706944703,4.2455711397036093e-05,0.033819462282645166,0.0008398113442914637,0.0012435380857285226,0.0024896925022388967,0.004312142345765957,0.09948050279898388,5.301201223766184e-05,0.002641353260668443,1.9328933797469987e-05,0.0004467090215116401,0.01820433414401632,0.00016384575531156058,0.041469410844993816,0.02337898744086993,2.9183348151721558e-05,4.171475953667799e-05,0.06756596328693193,0.047576419824112995,5.7848523016359584e-05
nh0014,0.0001883202301261593,0.0001213320881724448,4.6492278043817416e-05,0.0070562041723316515,2.1523331406993425e-05,0.026534191818896647,4.589326696013025e-05,3.273763270963798e-05,1.7412910191412378e-05,0.0021923717578910553,5.6919499299442735e-05,3.131204716290899e-05,0.00013976621048254528,0.0010189536123213748,0.0015097142507912518,3.2963101128254685e-05,3.771464170310533e-05,0.011797821495598585,0.004912604852678902,0.003213366808251513,0.0007854968380152423,0.0004068573758725692,8.92891205839825e-05,0.0012322468411370949,0.00010656375106623734,2.5326276924429488e-05,2.5167795057207426e-05,0.004903303692472335,0.003486964977576663,0.00014214958085061793,0.0006191274507665558,0.00021166355230752636,2.8441351039189905e-05,5.934254767088474e-05,0.0010415233509532404,2.4691264500317293e-05,0.0003343644200087958,0.00017979732091133037,4.424543653388292e-05,0.0015902716122805766,0.00037701888873430584,0.0046193506019371324,0.006280259651841866,5.360830976845185e-05,0.0003732161734413305,0.012933146100007384,0.0013135535490512705,0.0003791101051638825,0.010514257907094423,0.004914221826432166,0.0626130022260309,0.0010100818729747462,4.759463365239267e-05,0.017945274532357704,3.203581380906032e-05,2.882078986737081e-05,4.5079196378488374e-05,0.0010056501568699394,1.7504564441820554e-05,0.0002612640466691574,1.6104894770655948e-05,0.003684586311430456,5.756042531612747e-05,2.418888088704357e-05,0.001238738207580253,0.0005856480560945841,9.242522566155907e-06,6.462941208601003e-05,0.000192858560370282,0.00045545412522733067,4.960673555782534e-05,5.750957183408912e-05,7.824430125388179e-05,3.120889944876032e-05,2.240184097470993e-05,2.9782838489292732e-05,0.002226200183447989,0.12033031496088252,0.015879478462383998,0.0032766753502998587,0.00020151994394852145,0.0006458236770436931,0.010105257879117178,2.3157232124478688e-05,0.005591976896845746,0.0009102006320227812,0.06911890706379753,4.7125792610888205e-05,8.312767160689116e-05,1.7182734385661088e-05,3.6340465821160136e-05,0.0003054455599135457,2.4742807501713683e-05,0.2898064940294815,0.11220228886336288,2.5942958107753518e-05,0.00020259614256950864,0.0005467915087051722,0.16231470728792746,0.00037143480300384736
nh0018,0.0007884326642823937,0.02990112185585451,4.0220086473986627e-05,0.0003999368670676503,1.8619656571391974e-05,0.01245093399577656,0.008137288829810187,2.8321056182583642e-05,0.003896567807427032,0.00024657623688475474,4.924058962484077e-05,2.7087793878003354e-05,0.2360916699317577,2.238371156875436e-05,1.6868973003023176e-05,0.0009343098188450607,0.07850708575487586,0.004600919221588121,0.0004627417912886089,0.0011731625470568644,0.0006922762785735407,0.029270321987590914,0.00039688320242757584,0.021774174174656092,0.0053933526841527845,2.1909553388729765e-05,2.1772452031850174e-05,0.008776970828014395,4.119576198237633e-05,0.0013167595822510712,0.004013860401666115,0.003725131200706893,2.4604378326119605e-05,0.0008152739351973537,0.00047209372014583634,0.0017819121128772372,0.00020066987048121434,1.2357070376219796e-05,3.827636240570717e-05,0.0009776662072208456,4.326960828950647e-05,1.943054169645412e-05,0.0010768653041448963,4.637610685755846e-05,0.00020037091179261234,0.0036396873918403674,0.0011766158633640725,4.159680721210634e-05,0.00525051448326413,0.003330662409639235,0.013862380944588965,0.0010359895003254306,0.0004608691513415376,0.02160171922725516,2.771391843717765e-05,0.013393863792663104,3.8997641174128994e-05,0.0151649795539054,1.5143054398753376e-05,8.226222223374132e-05,1.3932211704484855e-05,0.09972307828219423,0.0009290288711991834,2.092560145297568e-05,8.959812430361408e-05,5.05127471457382e-05,0.002267014453616757,0.0008493041648965152,2.8421549963687768e-05,0.0008531543793987178,4.2914377995148483e-05,4.97510565102671e-05,6.768850000341674e-05,2.699856164079736e-05,1.9379647956380285e-05,2.5764888060576e-05,0.03531912953974227,0.033557207588374965,5.7952480465375266e-05,7.379193234533285e-05,0.00022090153017652133,0.00012914440980213492,2.1650204913105108e-05,2.0033130612935634e-05,0.009157795970922098,2.7196132874491668e-05,0.03577080642515669,4.076813470354645e-05,7.191306343946581e-05,1.486464187019406e-05,3.143783740720322e-05,0.0026817056919587754,0.0001613032741736359,0.10016959187546526,0.03839204194361486,2.2443039196777214e-05,0.001142831453637299,0.021615261987022148,0.07752330327890761,0.0006491976264597798
nh0021,2.9266427779888702e-05,0.0007605479820836224,4.805369635110542e-05,0.001885186367905834,2.224618098775676e-05,0.025735509275930227,0.030022168835198437,0.0011244602686349186,1.799771347273166e-05,0.00010501714688236788,5.8831110259096164e-05,0.013593789142939298,0.017268375581883856,2.6743355701916057e-05,0.00017813704491937104,3.407014926037964e-05,3.89812677856676e-05,0.0010279440294122524,0.026217165182841597,7.456698553130524e-05,0.013625391316883971,8.891346947467254e-05,0.0008838059353197184,0.02854357000638504,0.006604597158364909,0.00018496210154359265,0.0008129419659727117,0.006171180576949542,4.92194028109285e-05,0.00014692359854242225,0.0012925876945798745,5.25426022942932e-05,2.939653861151625e-05,0.005432741408709806,3.948773548130095e-05,2.55205074207126e-05,1.4836997101847669e-05,0.00018524316325217632,4.573139587002994e-05,0.00044500568072098457,5.169716925695907e-05,2.321500107223288e-05,0.000325195290166366,0.0011661027727582953,4.844900368269551e-05,9.58189365447292e-05,0.0014004917496596794,0.000208483814203946,0.0507992202364081,0.10972932979131547,0.02427601386634775,0.04311708743167087,0.0022304393940425268,0.047268577220936456,0.00020359104308850196,2.9788720689925923e-05,0.0032996589855636108,0.03300778469541259,0.002071865279789011,0.01502787843170679,0.0072563918695870535,0.01029359345965695,5.949356143346676e-05,2.5001251522318584e-05,0.00010704902540921125,0.003953107209929335,0.000324324497334702,0.0006987300590861102,0.0009017394425291436,0.008241413675715483,0.00021005800640192505,0.0014478926274399176,0.006381901367464154,3.2257033655126334e-05,2.315419482972861e-05,0.0005071388446383687,0.015472937569037946,0.036954546695318016,6.923980386958321e-05,0.006478829313959439,3.9009148802863517e-05,0.09788404394365599,2.586698498290029e-05,2.3934955387494548e-05,0.0002964994491463689,3.2493085561126105e-05,0.022622047533343053,0.0005226560642217178,0.006629658430201707,1.7759807335576606e-05,3.756094094124469e-05,0.004677603871318345,2.5573781466260392e-05,0.1882260139256558,0.010899786648152615,2.6814238488905732e-05,3.8328347553152615e-05,0.00022164692915060318,0.05093640420035308,5.315236909511744e-05
nh0034,2.3501972853881025e-05,0.0006192157932553014,0.016594700292119884,0.022904316674303864,1.7864467286850135e-05,0.05250327894197867,0.000339577321688667,0.021009170908009682,0.0048206997401927035,0.0010644307003999493,0.0005014985355076456,0.0009426054795210756,0.014720298091409366,0.0015368703299102114,0.016121310847353045,2.7359530485485245e-05,0.0030866911039555468,0.00037289136911468704,0.05667787241161529,0.0008789023026836428,0.019603017496791032,0.0042019885621681135,0.0019771161019147268,0.011240882163468276,0.000877363968936994,0.001456146845634734,2.0889389424889043e-05,0.13950745464934095,0.00019730802483654286,0.015292291512529609,0.003799946613278492,0.00019293640731677926,2.3606456436773506e-05,0.03019717169278428,0.00019029385211755923,2.0493866799521566e-05,0.001122001294396914,0.00034332118986755544,3.6723922454454666e-05,7.861134715702865e-05,4.1514648717547226e-05,1.864246395582861e-05,0.0012385499849426823,0.0008083420947622013,0.006858010043494735,0.012154743536023823,0.008290672940387418,0.00037052933213483084,0.008503396730467152,0.012773781487715151,0.008479032268973691,0.0004761085848978613,0.00019024661804615175,0.005813637994500796,2.6589877606662037e-05,2.3921392466202288e-05,0.0016947424788217667,0.03140213085718626,1.4528871619746414e-05,0.00023169516108214916,1.336713914533997e-05,0.10354555055467186,0.001070586844512635,0.00017866069499593252,0.0013231901233386005,0.0006514353995014751,7.671337624686555e-06,0.0005508406784916877,0.00034283502829294226,0.0035101643374428823,0.009432726361626285,4.773321774792839e-05,0.010816232974956222,2.590353476041445e-05,1.8593634400290438e-05,2.471989739137848e-05,0.0034491345784431328,0.04677621592355557,5.5602002512558765e-05,0.0014980533074610044,0.0032394828820062217,0.00012390647890544486,2.077210049180053e-05,0.0005377301964814558,0.0013409498062941247,2.6093092759383e-05,0.032405919643123574,0.0013013795108094495,0.01877588540440997,1.4261751144692176e-05,0.0036804157456199727,0.002232623991307132,2.053664773546965e-05,0.028578309285865782,0.03009633081285092,0.0006245041627472968,0.002442664551009293,0.12511327166538078,0.014944792702222896,0.006587512458858219
nh0043,2.218770056763e-05,9.507453836810317e-05,3.643085633221056e-05,0.00528581189817092,1.686545437803095e-05,0.005101958536628693,3.59614775955816e-05,2.565286202533367e-05,1.3644571877316044e-05,0.0032634101823806943,0.0012864877338971054,0.0003429151617925241,0.007467070629828085,2.0274888788972334e-05,1.5279706878366666e-05,0.0006467726454388919,2.955279352437193e-05,0.010131582793832238,0.002686844580214429,0.01550861850829397,0.005843102958070076,0.005805360448948249,6.996600856939641e-05,0.023788356382823686,0.031079096275520964,1.9845402180424364e-05,1.9721217468920533e-05,0.00014916032020536108,3.7314611127118605e-05,0.0023433196004224287,0.006626974467526118,3.983402195572909e-05,2.2286341242005068e-05,0.008739703713924542,2.993676090373255e-05,1.9347813174994324e-05,1.1248344058061263e-05,1.1192881344356204e-05,3.4670255137910594e-05,7.421526025846515e-05,3.919307543422565e-05,1.7599944084117786e-05,0.0004484251457915553,4.200690337321124e-05,3.673054991871437e-05,0.02149518027783931,0.0004634369670078411,3.7677872930557576e-05,0.02363009872227112,0.016730677514522074,0.00987583231679578,0.05981111476076595,0.002521067085505227,0.05974331184564442,2.5102924172985848e-05,0.017334582429077226,3.532358051563807e-05,0.040085900755103286,1.3716391176549127e-05,7.451210234727162e-05,1.2619624856458451e-05,0.02267274292993467,0.005532248460471805,0.0051130241265834,0.0007244697805451143,4.575382092730898e-05,7.24234272705457e-06,5.064292234339693e-05,2.5743888047966737e-05,0.004738526481807749,3.8871312231976576e-05,4.506389098077879e-05,0.020164560113621232,0.01628759307711593,1.7553845164513576e-05,2.3337516590309135e-05,0.0001560000009991885,0.09643063706740064,0.005020037509253803,0.007962847479127191,0.001316199748775112,0.04153216603946335,1.9610487542397157e-05,1.8145761663548377e-05,0.011580654048617916,2.4633920421407497e-05,0.004455856803003368,0.0016437632134693625,0.014404107621338697,1.3464208555420458e-05,2.8476003867320672e-05,0.008122482517905687,0.00032985975609978147,0.10712128938831704,0.017097968976029134,2.0328627019854294e-05,2.905779636508266e-05,0.0024364017659416976,0.21543717905163345,4.0296303286902254e-05
nh0045,2.917297059780848e-05,0.00012500649645774236,4.79002453360622e-05,0.08520269130271282,0.0020942799311284887,0.05254699872553903,4.728309386328227e-05,3.372905575923024e-05,1.7940240944902194e-05,0.00010468179312168532,5.8643243471088486e-05,0.002263757763437732,0.0022202306813299674,2.6657955506098928e-05,2.00901593271022e-05,3.396135223988657e-05,0.0029189425075999004,0.0011794766364532918,0.003189007217609768,7.432886899735773e-05,0.006230561980876847,0.009777435940396432,0.0031360757609185537,0.008699808291558307,0.0016765227940208323,0.01071981912630774,2.592997393398931e-05,0.006061324927762136,0.006377748814076085,0.0001464544239098319,0.020823693366478963,0.007592738426063045,0.0005064708914657358,0.0035621944586207424,3.936163835347356e-05,2.543901217548707e-05,1.478961776501504e-05,1.4716693934478366e-05,4.558536071251936e-05,0.006184854428774359,5.1532083452958086e-05,0.00018606532339506148,0.013716590661973848,5.523177822218884e-05,0.000845257670862257,9.551295564857254e-05,0.020389898961677762,0.004689677959306641,0.01170105296876801,0.013963984934363991,0.024126990761694615,0.037648128877723376,0.0005217885752493741,0.009963220660558929,3.3005983048371194e-05,2.9693595657434996e-05,4.6444370053174136e-05,0.013781936379310106,1.803467084305661e-05,0.0012384416536874027,1.6592613721763415e-05,0.016131166547361218,5.9303579224318944e-05,2.4921414429342014e-05,0.0038745763389232478,0.042163894971298695,9.522422154184642e-06,0.00024160109044391376,3.384873916102376e-05,0.001611349716947126,0.0005287027420532986,0.002766357031968064,0.0062633078769664145,3.215402649995359e-05,2.3080255986956353e-05,0.000363917365871276,0.009020361776504877,0.11240559287688866,6.90186987519342e-05,8.788274648413977e-05,3.888457995729472e-05,0.01669870288275284,0.005408454605781033,0.003211712045479158,0.02801417245394856,0.008825768330922688,0.06544773639205329,0.00020794562129990032,0.0027988523743955273,1.7703094519090976e-05,3.744099669239235e-05,0.0003107863445888745,0.0011020261605914393,0.10878790581716867,0.0856667658219265,0.004011545514636085,0.002453030830471397,0.0015032474734269733,0.045011330056541086,0.02772003877617189
nh0072,2.5616326750822715e-05,0.00010976623887173308,0.052640552603584974,0.022617808425684945,0.000816044523585905,0.004846524047275886,0.0007134867755971338,0.005947938660081449,0.000402099512272174,0.00046791578391426505,0.0036333442248205608,2.832726033332544e-05,0.0006976866796877147,0.00047772979594508125,1.7640852996910746e-05,2.9820929375703436e-05,0.0004144054655924554,6.707445026663287e-05,0.024360415243936943,0.000529771456340324,0.01037667388780642,0.004985560069426698,0.02815319834724412,0.008250197694348428,0.005076645350208254,0.008605518846460141,0.0004892205451521245,0.019432724730412226,0.0030617325728153066,0.0070419881962944875,0.00812197571581957,4.598950301799562e-05,0.00010516841547681508,0.005363632312260433,0.0001296343184645383,2.23375965749058e-05,0.00025130114664698557,1.2922497530840026e-05,0.00012984760005886167,0.0016862655429485062,0.002384179330794357,0.008802688333094203,0.020460255180538182,0.0160279787220591,4.240645692811851e-05,0.018322743352282157,0.0023397952743413647,0.008923179222695844,0.04742525527687675,0.014448462059514763,0.010437370156740405,0.01612173199643278,4.3057726980484164e-05,0.0019352009510445719,0.0029636539701240893,2.6073479429098857e-05,0.0005114411281589387,0.039566050384855916,1.5835960880650888e-05,8.602632592775867e-05,0.000289209446792795,0.011978219308284856,0.0001462053518224285,0.00020152272538370304,0.004218437140818747,0.0002362470390808681,0.00011152445308400025,0.007669561367060787,0.0046750693024985406,0.0006591068971727578,0.00023529253784737358,0.0012852461342456743,0.0005537188343637244,2.8233945062807524e-05,2.026640985607823e-05,0.0029289383499947605,0.012098281735576116,0.034925111189383004,0.00033842221943596235,0.0011801382260281212,3.414393821894094e-05,0.004334791100303862,0.004470871563103178,0.009752348337937488,0.003059037690251182,0.013115766667696387,0.0495033882604924,0.00013663266456258454,7.520361675045536e-05,1.5544808924456938e-05,0.00012269616207904584,0.016696004861550758,0.008965206917876433,0.19092083914431665,0.05639374375061305,0.0549713051076968,3.3548046318633693e-05,0.00550697835612337,0.017249153665940438,0.0397941532898687
nh0076,0.003789622210868018,0.02923122018407398,0.0004146876534436291,0.02881913479286021,0.02534503774973216,0.020126023272382384,0.0022641868931642163,0.00024823200457111885,0.0022173214694423877,0.004302620798925838,0.0005730402275089794,0.005027808567425999,0.00562915775035008,0.0016266975785394016,0.00016293330397878066,0.00140856411311923,3.0108545949530464e-05,0.012263671517652692,0.0018091761795521863,0.003655883277424922,0.008789888878254335,0.006906058574151056,0.0012074028938409847,0.011374119635223848,0.00412694212344853,2.0218603122694733e-05,2.0092083066664875e-05,0.02877147372832535,0.007280221751931369,0.013712719346661814,0.0028719309303289024,4.0583117105988156e-05,0.0016111797628631274,0.0002745849261159198,0.00018828284388468247,1.971165675156348e-05,0.0006183907557189872,1.1403368077074305e-05,0.0011019283228993991,0.00302934454209078,0.0007838115070533171,1.7930918264251942e-05,0.004422052902706482,0.0005801164722255824,0.0048513853410120725,0.002515557275047036,0.041913687302498635,0.0006442804994522298,0.03915358252605648,0.011299160200526823,0.01559216595003633,0.00510809996566377,0.006314001416116525,0.0456163364354345,0.002663574801328611,0.0006393588463054022,3.5987854961323166e-05,0.01147682901257178,9.073427808772276e-05,0.009905005359196159,0.0001011055152992024,0.10768416224705624,0.0001230908334898495,0.012807030809626821,0.013973109129904886,4.6614240329611875e-05,0.002090128835544862,0.05508553942863252,0.00033497730962219304,0.0021398468003815023,0.0007234991965801691,0.0011052768230094068,0.0440426242984601,0.0005785534101130651,9.436211491819035e-05,0.0004075761108748178,0.01298375162020087,0.008691824292777258,0.0014530896565937144,0.01196496381471239,0.0001844078806498512,0.01686180134142425,0.006295568677410982,0.0005618884999204969,0.0100046606408674,2.509717141675144e-05,0.09505026078907916,0.0005729688415274911,0.0015840637158109699,1.3717408529607136e-05,2.9011506820536786e-05,0.004732244368870439,1.9752804824456134e-05,0.02130190565390631,0.0025571439008914,2.071091520378216e-05,0.012224262465492592,0.0903292984570044,0.011100888997811259,0.005553954675036442
