0 40 0.715997303895392
0 41 0.7126987011177093
0 20 0.5855344168318584
0 13 0.7354514654522254
1 18 0.6381355478318651
1 42 0.5561430092144641
1 10 1.2670181294448848
1 15 1.4799160426175955
2 33 1.6360344518805192
2 6 0.7450113297735538
2 7 0.7758646138606423
2 40 0.7950695460316987
2 26 0.5856579542819496
2 29 1.7774950875443225
2 8 0.787555007310147
3 24 0.531388746216473
3 26 0.5436789702723914
3 22 0.596996430830409
4 8 0.721727315404549
4 33 0.7670916166020014
4 29 0.7299799797841124
5 9 1.3274178478007939
5 10 0.5364106290593833
5 22 1.368048306885321
6 24 1.6162770734661192
6 37 1.3632406969374922
7 16 0.5475819182423206
7 35 0.640558676284426
7 34 0.6841840665026176
7 21 0.683826906249266
7 23 0.7464450805531821
7 40 1.6151937839032215
7 11 0.7478946157335542
7 13 1.5893798475900969
8 33 1.7135495020920284
8 29 1.6263632702751176
9 25 0.5126505509211166
9 34 0.5899899449604328
9 28 1.2662940453690132
9 30 0.5589385657015171
10 32 0.5714781163538514
10 34 0.6657458279824271
10 22 0.6078872905299063
10 28 0.6008296901201144
11 40 0.6283518358146305
11 13 0.7183422829716518
12 18 0.6412363915351383
12 37 0.5874480527545032
12 22 0.37953569550536453
13 17 0.7806104005147095
13 21 0.7154936905358312
13 23 1.6038336053471662
13 40 1.707589129908195
13 41 0.7807688711386404
14 40 0.3271530797083686
14 41 0.3355035201181065
14 23 0.6878004844959839
15 24 0.6924687346251767
15 42 1.5468567271150162
15 19 1.494333670016062
15 18 0.7215091011138259
16 40 0.5264895249121192
16 35 0.5501893645467552
17 40 0.7945506534209718
17 41 1.8004375235116432
17 26 0.5798916243229688
18 19 1.4130357103594193
18 20 0.6077946114643437
18 37 1.6128853868030029
19 20 0.6114695705637994
19 37 1.3894097446508016
19 22 0.6478549293930821
19 42 0.6576862465736616
21 35 0.6207521703137416
21 36 0.6416414357386597
21 38 0.6773829340031982
21 40 0.7046924784284385
21 39 0.564775157808
21 27 0.3167183377916988
21 31 0.4421629037891131
22 32 0.5706912266390591
22 34 0.6266418210783113
23 40 1.6409314674560822
24 37 0.6560367928816079
25 36 1.1283471027472138
25 38 0.4943170286526182
26 40 0.5730042957783502
27 36 0.2551219745810295
27 38 0.2882135267104784
28 34 0.6620124263034403
29 33 1.7023631602706677
30 34 0.5699668528017457
30 36 0.5541911929753128
31 40 0.41668284185800525
31 39 1.3132783720166574
32 34 1.3903729642425362
34 40 0.7260192235112268
35 40 0.6432102510751883
35 39 0.571117963838972
36 38 1.4588329670667965
38 40 0.6787181376072204
40 41 0.7998892844212646
