0 10 0.4659755714531501
0 61 0.3989512456200357
0 53 0.3187266824404899
1 80 0.7126987011177093
1 66 0.5321780703248498
1 79 0.715997303895392
1 31 0.7354514654522254
2 67 1.4157013001119911
2 77 1.1578848315141228
2 47 0.6531010528284434
3 24 1.2670181294448848
3 33 1.4799160426175955
3 82 0.5561430092144641
3 41 0.6381355478318651
4 16 0.7450113297735538
4 17 0.7758646138606423
4 69 1.6360344518805192
4 15 0.7760085669261044
4 63 1.7774950875443225
4 10 0.7559169142584868
4 11 0.38204571938676457
4 21 0.787555007310147
4 58 0.5856579542819496
4 79 0.7950695460316987
5 9 1.6133775551324945
5 26 0.4749599860186052
5 52 0.334218011901041
5 29 0.5063013640968358
5 73 0.20365820958116562
6 23 0.5959579208047172
6 30 1.4050779095831267
6 71 0.6037822473780206
7 58 0.5436789702723914
7 51 0.531388746216473
7 46 0.596996430830409
8 21 0.721727315404549
8 69 0.7670916166020014
8 63 0.7299799797841124
9 26 1.070501391011442
9 44 0.4001293866386941
10 49 0.23498547070105796
10 50 0.6892717952007167
10 53 0.6201707259412532
10 40 0.33184613759940346
10 57 0.506708985886638
10 79 0.7844865848331105
10 61 0.5908420071884825
10 63 0.723485192251408
11 69 0.39434505510962464
11 21 0.385569377624021
12 26 0.553220920619293
12 29 0.5156935119803411
12 22 1.3274178478007939
12 46 1.368048306885321
12 23 0.5588603500424244
13 75 0.6605717852627269
13 61 1.0889405323733876
13 78 0.5417729230807067
14 80 0.734376532987531
14 64 0.5876661232607566
14 54 0.4053888013425636
14 74 1.414688332341479
14 44 0.5948166829133495
14 31 0.710743591486239
15 16 1.7028471867941606
15 51 1.3655736235968998
15 40 0.33620965125994307
15 25 0.3272430698468325
15 26 0.5156002692380146
16 51 1.6162770734661192
17 48 0.7464450805531821
17 49 0.2379150554150948
17 34 0.7323260146675538
17 19 0.7223717105918701
17 70 0.6841840665026176
17 36 0.4404172824306393
17 79 1.6151937839032215
17 27 0.7478946157335542
17 45 0.683826906249266
17 31 0.7946899237950484
18 21 0.19545508992588015
18 29 0.21181494216141614
18 47 0.2029144708164541
19 53 0.7083990472791606
19 49 0.2581018384078566
19 31 1.6563505875456437
19 43 0.596915397510372
19 79 0.7531591000294195
20 43 0.3351780775634236
20 52 0.6934434474761183
20 53 0.3687396201049305
21 69 1.7135495020920284
21 54 0.36162698999270704
21 23 0.7302811291049025
21 30 0.7450712266056246
21 63 1.6263632702751176
22 56 1.401286260784811
22 29 0.6260902332829985
22 62 1.2662940453690132
22 55 0.5126505509211166
23 56 0.6190949638982985
23 30 1.5272170238777767
24 56 0.6320834739470425
24 68 0.5714781163538514
24 70 0.6657458279824271
25 26 0.4207293696925017
25 74 0.3772502289331109
26 59 0.4945634532952772
27 34 1.4735615777569908
27 31 0.7183422829716518
28 41 0.6412363915351383
28 74 0.5874480527545032
28 46 0.37953569550536453
29 44 0.5779011166230643
30 71 0.6505212191511196
30 54 0.37224827596674853
31 48 1.6038336053471662
31 37 0.7806104005147095
31 80 0.7807688711386404
31 45 0.7154936905358312
31 79 1.707589129908195
32 48 0.6878004844959839
32 80 0.3355035201181065
32 78 0.33585715317724646
33 41 0.7215091011138259
33 82 1.5468567271150162
33 42 1.494333670016062
33 51 0.6924687346251767
34 50 1.4515948793855469
34 71 0.6447330543802947
35 57 1.80320145282518
35 78 0.5767847763711994
35 71 0.5501893645467552
36 80 0.43180268067366334
36 79 0.4545623863351644
37 80 1.8004375235116432
37 58 0.5798916243229688
37 79 0.7945506534209718
38 75 0.2541413024679198
38 61 0.2576237902463077
38 78 0.2894551915147541
39 53 0.2484097108792548
39 78 0.24243979171815636
39 47 0.23967326482461185
40 53 0.3436300108727148
41 44 0.6077946114643437
41 74 1.6128853868030029
41 42 1.4130357103594193
42 82 0.6576862465736616
42 74 1.3894097446508016
42 44 0.6114695705637994
42 46 0.6478549293930821
43 81 1.4237206231605657
43 66 0.5295457367657812
43 53 1.3326148715070736
44 73 0.19388957135355864
45 65 0.4421629037891131
45 72 0.6416414357386597
45 60 0.3167183377916988
45 79 0.7046924784284385
46 68 0.5706912266390591
46 56 1.3336629804522704
47 59 0.39213520156251014
47 67 1.547270941692769
47 75 0.6583084966399873
47 78 1.484580262203629
47 77 0.4539480557802868
48 79 1.6409314674560822
50 63 0.7641792000587402
52 53 0.3326825233275649
53 59 0.27018389099109774
53 66 0.5374494077977889
53 73 0.20343668141904792
55 72 0.5641735513736069
55 75 0.4943170286526182
56 70 0.6706523926347473
56 62 0.6321637182735629
57 81 0.5140670008661161
58 79 0.5730042957783502
60 75 0.2882135267104784
60 78 0.3098752180968108
61 75 0.5930148360775191
62 70 0.6620124263034403
63 69 1.7023631602706677
64 70 0.5699668528017457
64 78 0.5852500344900695
65 76 1.3132783720166574
65 79 0.41668284185800525
67 75 0.6676579610420145
68 70 1.3903729642425362
70 79 0.7260192235112268
71 76 0.571117963838972
71 79 0.6432102510751883
72 75 1.4588329670667965
72 78 1.4466611902683757
75 81 0.5578129000230813
75 79 0.6787181376072204
75 78 1.4684203584261222
76 78 0.6043973766023912
77 78 0.6344661244874643
78 81 0.5417337691586637
79 80 0.7998892844212646
