0 33 0.3989512456200357
0 28 0.3187266824404899
0 5 0.4659755714531501
1 24 1.3062021056568869
1 35 1.4157013001119911
1 37 1.1578848315141228
2 16 1.0126027281936716
2 36 0.20365820958116562
2 27 0.334218011901041
2 4 1.6133775551324945
2 15 0.4749599860186052
3 17 1.4050779095831267
3 13 1.1919158416094344
3 38 0.3021503048754345
4 28 0.3606630468411762
4 15 1.070501391011442
5 33 0.5908420071884825
5 18 1.3725246178358594
5 22 0.33184613759940346
5 6 0.33172269798142745
5 25 0.23498547070105796
5 26 1.3785435904014334
5 11 1.4232590644786929
5 28 0.6201707259412532
5 31 0.506708985886638
6 17 0.26751510339345674
6 11 0.3155283016608528
7 33 1.0889405323733876
7 38 0.5417729230807067
7 17 0.5222059991764
8 19 0.3594194933478736
8 18 1.2895355738447312
8 11 0.622420831450602
8 28 0.5965263732772852
8 29 0.4053888013425636
9 18 0.5605757796257146
9 22 0.33620965125994307
9 11 0.5324777600500461
9 28 0.6063167134070482
9 14 0.3272430698468325
9 15 0.5156002692380146
10 16 0.21181494216141614
10 24 0.2029144708164541
10 38 0.1904404619048507
11 33 0.5185860557238788
11 17 0.5621017653614996
11 18 0.6368135454257714
11 19 0.36641476734565026
11 23 0.596915397510372
11 25 0.2581018384078566
11 26 0.5047385861598488
11 28 1.4167980945583212
12 27 0.6934434474761183
12 28 0.3687396201049305
12 23 0.3351780775634236
13 17 1.5272170238777767
13 14 0.31960108821924005
13 30 1.238189927796597
13 29 0.3549042268342579
14 15 0.4207293696925017
15 32 0.9891269065905544
16 35 0.4800742407789042
16 18 0.4988518012405164
17 29 0.37224827596674853
18 19 0.3562600065006697
18 25 0.22318772631787487
18 26 1.4515948793855469
18 30 0.585231014690911
20 24 0.229580846991792
20 33 0.2576237902463077
20 38 0.2894551915147541
21 24 0.23967326482461185
21 28 0.2484097108792548
21 38 0.24243979171815636
22 28 0.3436300108727148
23 34 0.5295457367657812
23 39 1.4237206231605657
23 28 1.3326148715070736
23 30 0.5584586491680968
24 32 0.39213520156251014
24 35 1.547270941692769
24 38 1.484580262203629
24 37 0.4539480557802868
27 28 0.3326825233275649
28 32 0.27018389099109774
28 34 0.5374494077977889
28 36 0.20343668141904792
30 34 0.4857531950712933
31 33 0.5021995347791306
31 39 1.0281340017322322
34 36 0.19231032461099865
35 38 1.1935832459088738
37 38 1.2689322489749286
38 39 0.5417337691586637
